;Souce;Target;Common Diseases
12773;TULP1;RPE65;1
12774;TULP1;CRB1;1
12775;TULP1;PDE6B;1
12776;TULP1;RHO;1
12777;TULP1;NRL;1
12778;TULP1;CA4;1
12779;TULP1;CNGB1;1
12780;TULP1;CNGA1;1
12781;TULP1;IMPDH1;1
12782;TULP1;PDE6A;1
12783;TULP1;RGR;1
12784;TULP1;ROM1;1
12785;TULP1;RP9;1
12786;TULP1;RP2;1
12787;TULP1;USH2A;1
12788;TULP1;PRPF3;1
12789;TULP1;MERTK;1
12790;TULP1;PRPF8;1
12791;TULP1;FSCN2;1
12792;TULP1;PRPF31;1
12793;TULP1;CERKL;1
12794;USH2A;RLBP1;1
12795;USH2A;RDS;1
12796;USH2A;ABCA4;1
12797;USH2A;CRX;1
12798;USH2A;RPGR;1
12799;USH2A;AIPL1;1
12800;USH2A;MASS1;1
12801;USH2A;MYO7A;1
12802;USH2A;USH1C;1
12803;USH2A;CDH23;1
12804;USH2A;PCDH15;1
12805;USH2A;NR2E3;1
12806;USH2A;RP1;1
12807;USH2A;RPE65;1
12808;USH2A;CRB1;1
12809;USH2A;PDE6B;1
12810;USH2A;RHO;1
12811;USH2A;NRL;1
12812;USH2A;CA4;1
12813;USH2A;CNGB1;1
12814;USH2A;CNGA1;1
12815;USH2A;IMPDH1;1
12816;USH2A;PDE6A;1
12817;USH2A;RGR;1
12818;USH2A;ROM1;1
12819;USH2A;RP9;1
12820;USH2A;RP2;1
12821;USH2A;TULP1;1
12822;USH2A;PRPF3;1
12823;USH2A;MERTK;1
12824;USH2A;PRPF8;1
12825;USH2A;FSCN2;1
12826;USH2A;PRPF31;1
12827;USH2A;CERKL;1
12828;USH2A;USH3A;1
12829;USH2A;USH1G;1
12830;PRPF3;RLBP1;1
12831;PRPF3;RDS;1
12832;PRPF3;ABCA4;1
12833;PRPF3;CRX;1
12834;PRPF3;RPGR;1
12835;PRPF3;AIPL1;1
12836;PRPF3;NR2E3;1
12837;PRPF3;RP1;1
